"","Var1","Freq"
"1742","825",12
"1743","826",10
"1744","827",15
"1745","828",15
"1746","829",8
"1747","830",17
"1748","831",11
"1749","832",11
"1750","833",8
"1751","834",10
"1752","835",7
"1753","836",8
"1754","837",10
"1755","838",5
"1756","839",16
"1757","840",10
"1758","841",10
"1759","842",9
"1760","843",6
"1761","844",11
"1762","845",7
"1763","846",14
"1764","847",5
"1765","848",7
"1766","849",16
"1767","850",5
"1768","851",10
"1769","852",9
"1770","853",12
"1771","854",16
"1772","855",18
"1773","856",10
"1774","857",4
"1775","858",10
"1776","859",21
"1777","860",11
"1778","861",9
"1779","862",11
"1780","863",16
"1781","864",16
"1782","865",20
"1783","866",9
"1784","867",11
"1785","868",4
"1786","869",11
"1787","870",12
"1788","871",13
"1789","872",10
"1790","873",15
"1791","874",16
"1792","875",9
"1793","876",20
"1794","877",16
"1795","878",7
"1796","879",21
"1797","880",7
"1798","881",12
"1799","882",18
"1800","883",17
"1801","884",12
"1802","885",3
"1803","886",7
"1804","887",16
"1805","888",4
"1806","889",11
"1807","890",10
"1808","891",11
"1809","892",11
"1810","893",9
"1811","894",8
"1812","895",10
"1813","896",5
"1814","897",14
"1815","898",9
"1816","899",6
"1817","900",19
"1818","901",12
"1819","902",18
"1820","903",7
"1821","904",8
"1822","905",12
"1823","906",10
"1824","907",9
"1825","908",6
"1826","909",7
"1827","910",8
"1828","911",11
"1829","912",7
"1830","913",15
"1831","914",20
"1832","915",5
"1833","916",10
"1834","917",16
"1835","918",6
"1836","919",5
"1837","920",10
"1838","921",5
"1839","922",13
"1840","923",11
"1841","924",11
"1842","925",14
"1843","926",18
"1844","927",8
"1845","928",7
"1846","929",3
"1847","930",9
"1848","931",12
"1849","932",6
"1850","933",10
"1851","934",12
"1852","935",24
"1853","936",3
"1854","937",12
"1855","938",19
"1856","939",5
"1857","940",10
"1858","941",12
"1859","942",15
"1860","943",14
"1861","944",10
"1862","945",8
"1863","946",12
"1864","947",10
"1865","948",17
"1866","949",13
"1867","950",8
"1868","951",10
"1869","952",9
"1870","953",19
"1871","954",4
"1872","955",9
"1873","956",6
"1874","957",13
"1875","958",6
"1876","959",9
"1877","960",5
"1878","961",11
"1879","962",6
"1880","963",9
"1881","964",10
"1882","965",7
"1883","966",13
"1884","967",10
"1885","968",10
"1886","969",7
"1887","970",11
"1888","971",4
"1889","972",9
"1890","973",12
"1891","974",8
"1892","975",15
"1893","976",16
"1894","977",4
"1895","978",9
"1896","979",11
"1897","980",16
"1898","981",11
"1899","982",12
"1900","983",13
"1901","984",8
"1902","985",18
"1903","986",5
"1904","987",7
"1905","988",4
"1906","989",9
"1907","990",8
"1908","991",11
"1909","992",18
"1910","993",6
"1911","994",23
"1912","995",7
"1913","996",2
"1914","997",12
"1915","998",5
"1916","999",12
"1917","1000",11
"1918","1001",5
"1919","1002",6
"1920","1003",5
"1921","1004",16
"1922","1005",14
"1923","1006",5
"1924","1007",7
"1925","1008",2
"1926","1009",5
"1927","1010",9
"1928","1011",13
"1929","1012",15
"1930","1013",9
"1931","1014",7
"1932","1015",7
"1933","1016",17
"1934","1017",8
"1935","1018",6
"1936","1019",6
"1937","1020",6
"1938","1021",12
"1939","1022",12
"1940","1023",7
"1941","1024",5
"1942","1025",10
"1943","1026",14
"1944","1027",17
"1945","1028",13
"1946","1029",14
"1947","1030",3
"1948","1031",5
"1949","1032",7
"1950","1033",10
"1951","1034",10
"1952","1035",8
"1953","1036",9
"1954","1037",6
"1955","1038",8
"1956","1039",6
"1957","1040",9
"1958","1041",7
"1959","1042",6
"1960","1043",7
"1961","1044",10
"1962","1045",9
"1963","1046",7
"1964","1047",13
"1965","1048",10
"1966","1049",9
"1967","1050",11
"1968","1051",2
"1969","1052",10
"1970","1053",5
"1971","1054",5
"1972","1055",8
"1973","1056",2
"1974","1057",9
"1975","1058",9
"1976","1059",13
"1977","1060",7
"1978","1061",2
"1979","1062",6
"1980","1063",9
"1981","1064",14
"1982","1065",7
"1983","1066",17
"1984","1067",4
"1985","1068",7
"1986","1069",6
"1987","1070",12
"1988","1071",7
"1989","1072",7
"1990","1073",6
"1991","1074",10
"1992","1075",5
"1993","1076",18
"1994","1077",18
"1995","1078",10
"1996","1079",3
"1997","1080",11
"1998","1081",7
"1999","1082",8
"2000","1083",3
"2001","1084",4
"2002","1085",11
"2003","1086",8
"2004","1087",5
"2005","1088",15
"2006","1089",9
"2007","1090",8
"2008","1091",4
"2009","1092",13
"2010","1093",14
"2011","1094",6
"2012","1095",4
"2013","1096",7
"2014","1097",12
"2015","1098",9
"2016","1099",9
"2017","1100",10
"2018","1101",14
"2019","1102",7
"2020","1103",17
"2021","1104",8
"2022","1105",8
"2023","1106",5
"2024","1107",5
"2025","1108",10
"2026","1109",14
"2027","1110",6
"2028","1111",5
"2029","1112",6
"2030","1113",14
"2031","1114",10
"2032","1115",6
"2033","1116",16
"2034","1117",8
"2035","1118",4
"2036","1119",10
"2037","1120",8
"2038","1121",7
"2039","1122",4
"2040","1123",7
"2041","1124",4
"2042","1125",5
"2043","1126",11
"2044","1127",14
"2045","1128",9
"2046","1129",14
"2047","1130",10
"2048","1131",6
"2049","1132",4
"2050","1133",6
"2051","1134",14
"2052","1135",7
"2053","1136",4
"2054","1137",8
"2055","1138",17
"2056","1139",12
"2057","1140",4
"2058","1141",7
"2059","1142",5
"2060","1143",10
"2061","1144",11
"2062","1145",11
"2063","1146",13
"2064","1147",15
"2065","1148",6
"2066","1149",5
"2067","1150",9
"2068","1151",3
"2069","1152",5
"2070","1153",6
"2071","1154",5
"2072","1155",3
"2073","1156",11
"2074","1157",5
"2075","1158",9
"2076","1159",5
"2077","1160",10
"2078","1161",14
"2079","1162",7
"2080","1163",8
"2081","1164",11
"2082","1165",19
"2083","1166",7
"2084","1167",14
"2085","1168",7
"2086","1169",4
"2087","1170",7
"2088","1171",7
"2089","1172",7
"2090","1173",6
"2091","1174",6
"2092","1175",8
"2093","1176",8
"2094","1177",8
"2095","1178",5
"2096","1179",14
"2097","1180",8
"2098","1181",6
"2099","1182",5
"2100","1183",6
"2101","1184",3
"2102","1185",8
"2103","1186",7
"2104","1187",13
"2105","1188",7
"2106","1189",6
"2107","1190",10
"2108","1191",8
"2109","1192",5
"2110","1193",4
"2111","1194",14
"2112","1195",5
"2113","1196",6
"2114","1197",4
"2115","1198",6
"2116","1199",11
"2117","1200",5
"2118","1201",6
"2119","1202",6
"2120","1203",6
"2121","1204",7
"2122","1205",10
"2123","1206",6
"2124","1207",6
"2125","1208",4
"2126","1209",7
"2127","1210",11
"2128","1211",9
"2129","1212",5
"2130","1213",3
"2131","1214",8
"2132","1215",5
"2133","1216",9
"2134","1217",5
"2135","1218",7
"2136","1219",4
"2137","1220",7
"2138","1221",10
"2139","1222",12
"2140","1223",4
"2141","1224",8
"2142","1225",6
"2143","1226",7
"2144","1227",16
"2145","1228",10
"2146","1229",3
"2147","1230",16
"2148","1231",6
"2149","1232",10
"2150","1233",3
"2151","1234",16
"2152","1235",11
"2153","1236",9
"2154","1237",2
"2155","1238",9
"2156","1239",9
"2157","1240",9
"2158","1241",8
"2159","1242",10
"2160","1243",6
"2161","1244",2
"2162","1245",10
"2163","1246",7
"2164","1247",5
"2165","1248",3
"2166","1249",6
"2167","1250",6
"2168","1251",6
"2169","1252",5
"2170","1253",8
"2171","1254",6
"2172","1255",11
"2173","1256",7
"2174","1257",9
"2175","1258",6
"2176","1259",8
"2177","1260",5
"2178","1261",7
"2179","1262",6
"2180","1263",6
"2181","1264",4
"2182","1265",12
"2183","1266",3
"2184","1267",6
"2185","1268",7
"2186","1269",9
"2187","1270",15
"2188","1271",5
"2189","1272",8
"2190","1273",8
"2191","1274",7
"2192","1275",6
"2193","1276",6
"2194","1277",8
"2195","1278",5
"2196","1279",13
"2197","1280",5
"2198","1281",7
"2199","1282",6
"2200","1283",5
"2201","1284",4
"2202","1285",10
"2203","1286",7
"2204","1287",10
"2205","1288",11
"2206","1289",6
"2207","1290",5
"2208","1291",13
"2209","1292",5
"2210","1293",12
"2211","1294",5
"2212","1295",11
"2213","1296",6
"2214","1297",7
"2215","1298",7
"2216","1299",7
"2217","1300",4
"2218","1301",15
"2219","1302",1
"2220","1303",6
"2221","1304",7
"2222","1305",4
"2223","1306",9
"2224","1307",7
"2225","1308",9
"2226","1309",16
"2227","1310",10
"2228","1311",10
"2229","1312",4
"2230","1313",10
"2231","1314",11
"2232","1315",9
"2233","1316",8
"2234","1317",9
"2235","1318",8
"2236","1319",9
"2237","1320",8
"2238","1321",4
"2239","1322",7
"2240","1323",14
"2241","1324",4
"2242","1325",4
"2243","1326",7
"2244","1327",12
"2245","1328",11
"2246","1329",4
"2247","1330",8
"2248","1331",15
"2249","1332",3
"2250","1333",7
"2251","1334",1
"2252","1335",9
"2253","1336",9
"2254","1337",8
"2255","1338",1
"2256","1339",6
"2257","1340",10
"2258","1341",6
"2259","1342",8
"2260","1343",8
"2261","1344",7
"2262","1345",10
"2263","1346",3
"2264","1347",10
"2265","1348",8
"2266","1349",8
"2267","1350",7
"2268","1351",7
"2269","1352",9
"2270","1353",3
"2271","1354",17
"2272","1355",10
"2273","1356",6
"2274","1357",9
"2275","1358",8
"2276","1359",4
"2277","1360",2
"2278","1361",6
"2279","1362",5
"2280","1363",8
"2281","1364",8
"2282","1365",3
"2283","1366",3
"2284","1367",5
"2285","1368",5
"2286","1369",2
"2287","1370",6
"2288","1371",6
"2289","1372",6
"2290","1373",11
"2291","1374",13
"2292","1375",9
"2293","1376",4
"2294","1377",10
"2295","1378",4
"2296","1379",8
"2297","1380",6
"2298","1381",9
"2299","1382",5
"2300","1383",6
"2301","1384",5
"2302","1385",9
"2303","1386",6
"2304","1387",14
"2305","1388",18
"2306","1389",8
"2307","1390",13
"2308","1391",4
"2309","1392",4
"2310","1393",10
"2311","1394",6
"2312","1395",8
"2313","1396",5
"2314","1397",8
"2315","1398",2
"2316","1399",4
"2317","1400",8
"2318","1401",10
"2319","1402",9
"2320","1403",10
"2321","1404",3
"2322","1405",8
"2323","1406",6
"2324","1407",8
"2325","1408",6
"2326","1409",5
"2327","1410",9
"2328","1411",12
"2329","1412",11
"2330","1413",7
"2331","1414",6
"2332","1415",9
"2333","1416",10
"2334","1417",4
"2335","1418",2
"2336","1419",2
"2337","1420",3
"2338","1421",3
"2339","1422",5
"2340","1423",12
"2341","1424",3
"2342","1425",7
"2343","1426",2
"2344","1427",3
"2345","1428",7
"2346","1429",6
"2347","1430",11
"2348","1431",7
"2349","1432",5
"2350","1433",9
"2351","1434",6
"2352","1435",7
"2353","1436",2
"2354","1437",7
"2355","1438",4
"2356","1439",4
"2357","1440",5
"2358","1441",4
"2359","1442",7
"2360","1443",5
"2361","1444",6
"2362","1445",5
"2363","1446",5
"2364","1447",3
"2365","1448",7
"2366","1449",7
"2367","1450",9
"2368","1451",10
"2369","1452",4
"2370","1453",6
"2371","1454",9
"2372","1455",9
"2373","1456",4
"2374","1457",4
"2375","1458",5
"2376","1459",2
"2377","1460",2
"2378","1461",4
"2379","1462",1
"2380","1463",9
"2381","1464",11
"2382","1465",6
"2383","1466",8
"2384","1467",7
"2385","1468",6
"2386","1469",1
"2387","1470",4
"2388","1471",5
"2389","1472",5
"2390","1473",10
"2391","1474",4
"2392","1475",4
"2393","1476",5
"2394","1477",8
"2395","1478",1
"2396","1479",1
"2397","1480",9
"2398","1481",3
"2399","1482",4
"2400","1483",8
"2401","1484",5
"2402","1485",3
"2403","1486",5
"2404","1487",3
"2405","1489",4
"2406","1490",4
"2407","1491",6
"2408","1492",7
"2409","1493",6
"2410","1494",4
"2411","1495",14
"2412","1496",8
"2413","1497",3
"2414","1498",8
"2415","1499",6
"2416","1500",6
"2417","1501",6
"2418","1502",7
"2419","1503",6
"2420","1504",8
"2421","1506",8
"2422","1507",3
"2423","1508",9
"2424","1509",4
"2425","1510",7
"2426","1511",4
"2427","1512",3
"2428","1513",5
"2429","1514",7
"2430","1515",10
"2431","1516",3
"2432","1517",5
"2433","1518",6
"2434","1519",3
"2435","1520",3
"2436","1521",7
"2437","1522",8
"2438","1523",4
"2439","1524",6
"2440","1525",2
"2441","1526",6
"2442","1527",10
"2443","1528",3
"2444","1529",9
"2445","1530",7
"2446","1531",7
"2447","1532",7
"2448","1533",14
"2449","1534",10
"2450","1535",9
"2451","1536",14
"2452","1537",5
"2453","1538",4
"2454","1539",12
"2455","1540",4
"2456","1541",7
"2457","1542",1
"2458","1543",5
"2459","1544",6
"2460","1545",11
"2461","1546",3
"2462","1547",6
"2463","1548",5
"2464","1549",4
"2465","1550",7
"2466","1551",3
"2467","1553",6
"2468","1554",6
"2469","1555",7
"2470","1556",4
"2471","1557",4
"2472","1558",7
"2473","1559",13
"2474","1560",4
"2475","1561",4
"2476","1562",5
"2477","1563",5
"2478","1564",4
"2479","1565",4
"2480","1566",4
"2481","1567",3
"2482","1568",6
"2483","1569",3
"2484","1570",7
"2485","1571",6
"2486","1572",6
"2487","1573",7
"2488","1574",6
"2489","1575",5
"2490","1576",3
"2491","1577",8
"2492","1578",1
"2493","1579",6
"2494","1580",6
"2495","1581",3
"2496","1582",4
"2497","1583",8
"2498","1584",4
"2499","1585",4
"2500","1586",2
"2501","1587",4
"2502","1588",5
"2503","1589",4
"2504","1590",8
"2505","1591",3
"2506","1592",5
"2507","1593",3
"2508","1594",4
"2509","1595",9
"2510","1596",8
"2511","1597",5
"2512","1598",11
"2513","1599",9
"2514","1600",6
"2515","1601",9
"2516","1602",10
"2517","1603",3
"2518","1604",8
"2519","1605",3
"2520","1606",2
"2521","1607",1
"2522","1608",4
"2523","1609",5
"2524","1610",6
"2525","1611",7
"2526","1612",16
"2527","1613",9
"2528","1614",5
"2529","1615",6
"2530","1616",5
"2531","1617",6
"2532","1618",4
"2533","1619",7
"2534","1620",1
"2535","1621",3
"2536","1622",3
"2537","1623",10
"2538","1624",10
"2539","1625",12
"2540","1626",6
"2541","1627",3
"2542","1628",4
"2543","1629",8
"2544","1630",6
"2545","1631",9
"2546","1632",3
"2547","1633",8
"2548","1634",4
"2549","1635",3
"2550","1636",13
"2551","1637",6
"2552","1638",2
"2553","1639",3
"2554","1640",4
"2555","1641",4
"2556","1642",1
"2557","1643",1
"2558","1644",5
"2559","1645",1
"2560","1646",15
"2561","1647",1
"2562","1648",4
"2563","1649",8
"2564","1650",4
"2565","1651",4
"2566","1653",3
"2567","1654",9
"2568","1655",4
"2569","1656",1
"2570","1657",5
"2571","1659",8
"2572","1660",8
"2573","1661",6
"2574","1662",2
"2575","1663",5
"2576","1664",6
"2577","1665",1
"2578","1666",5
"2579","1667",4
"2580","1669",6
"2581","1670",8
"2582","1671",4
"2583","1672",6
"2584","1673",6
"2585","1674",6
"2586","1675",5
"2587","1676",3
"2588","1677",1
"2589","1678",5
"2590","1679",5
"2591","1680",4
"2592","1681",5
"2593","1682",3
"2594","1683",5
"2595","1684",4
"2596","1685",3
"2597","1686",7
"2598","1687",3
"2599","1688",3
"2600","1689",3
"2601","1690",6
"2602","1691",6
"2603","1692",5
"2604","1693",12
"2605","1694",10
"2606","1695",2
"2607","1696",5
"2608","1697",9
"2609","1698",6
"2610","1699",6
"2611","1700",5
"2612","1701",4
"2613","1702",3
"2614","1703",2
"2615","1704",4
"2616","1705",5
"2617","1706",2
"2618","1707",6
"2619","1708",5
"2620","1709",3
"2621","1710",4
"2622","1711",2
"2623","1712",6
"2624","1713",6
"2625","1714",2
"2626","1715",4
"2627","1716",6
"2628","1717",7
"2629","1718",5
"2630","1719",1
"2631","1720",9
"2632","1721",3
"2633","1722",3
"2634","1723",7
"2635","1724",5
"2636","1725",6
"2637","1726",2
"2638","1727",5
"2639","1728",5
"2640","1729",5
"2641","1730",9
"2642","1731",6
"2643","1732",5
"2644","1733",5
"2645","1734",6
"2646","1735",4
"2647","1736",4
"2648","1737",2
"2649","1738",6
"2650","1739",3
"2651","1740",4
"2652","1741",5
"2653","1742",9
"2654","1743",6
"2655","1744",2
"2656","1745",2
"2657","1746",8
"2658","1747",2
"2659","1749",4
"2660","1750",8
"2661","1751",3
"2662","1752",5
"2663","1753",1
"2664","1755",2
"2665","1756",6
"2666","1757",7
"2667","1758",5
"2668","1759",6
"2669","1760",2
"2670","1761",6
"2671","1762",4
"2672","1763",2
"2673","1764",3
"2674","1765",9
"2675","1766",4
"2676","1767",4
"2677","1768",2
"2678","1769",3
"2679","1770",5
"2680","1771",2
"2681","1772",5
"2682","1773",3
"2683","1774",1
"2684","1775",2
"2685","1776",3
"2686","1777",4
"2687","1778",10
"2688","1779",8
"2689","1780",15
"2690","1781",5
"2691","1782",3
"2692","1783",4
"2693","1784",8
"2694","1785",11
"2695","1786",4
"2696","1787",3
"2697","1788",11
"2698","1790",9
"2699","1791",6
"2700","1792",1
"2701","1794",9
"2702","1795",5
"2703","1796",6
"2704","1797",6
"2705","1798",5
"2706","1800",3
"2707","1801",7
"2708","1802",7
"2709","1803",10
"2710","1804",6
"2711","1805",3
"2712","1806",5
"2713","1807",10
"2714","1808",13
"2715","1809",2
"2716","1810",4
"2717","1811",6
"2718","1812",5
"2719","1813",4
"2720","1814",2
"2721","1815",9
"2722","1816",1
"2723","1817",4
"2724","1818",10
"2725","1819",10
"2726","1820",9
"2727","1821",2
"2728","1822",3
"2729","1823",5
"2730","1824",4
"2731","1825",5
"2732","1826",3
"2733","1827",3
"2734","1828",3
"2735","1830",8
"2736","1831",8
"2737","1832",6
"2738","1833",2
"2739","1834",3
"2740","1835",1
"2741","1836",6
"2742","1837",6
"2743","1838",4
"2744","1839",2
"2745","1840",10
"2746","1841",7
"2747","1842",5
"2748","1843",5
"2749","1844",6
"2750","1845",1
"2751","1846",3
"2752","1847",5
"2753","1848",3
"2754","1849",7
"2755","1850",2
"2756","1851",3
"2757","1852",8
"2758","1853",4
"2759","1854",9
"2760","1855",5
"2761","1856",1
"2762","1857",9
"2763","1858",3
"2764","1859",7
"2765","1860",3
"2766","1861",4
"2767","1862",1
"2768","1863",3
"2769","1864",1
"2770","1865",4
"2771","1866",5
"2772","1867",2
"2773","1868",4
"2774","1869",4
"2775","1870",4
"2776","1871",3
"2777","1872",6
"2778","1873",5
"2779","1874",2
"2780","1875",3
"2781","1876",3
"2782","1877",4
"2783","1878",4
"2784","1879",3
"2785","1880",8
"2786","1881",3
"2787","1882",5
"2788","1883",3
"2789","1884",4
"2790","1885",1
"2791","1886",1
"2792","1887",5
"2793","1888",1
"2794","1889",2
"2795","1890",2
"2796","1891",4
"2797","1892",1
"2798","1893",4
"2799","1894",3
"2800","1895",2
"2801","1896",2
"2802","1897",3
"2803","1898",3
"2804","1899",1
"2805","1900",3
"2806","1901",3
"2807","1902",1
"2808","1903",6
"2809","1904",4
"2810","1905",4
"2811","1906",7
"2812","1907",2
"2813","1908",3
"2814","1909",2
"2815","1910",3
"2816","1911",2
"2817","1912",4
"2818","1913",3
"2819","1914",5
"2820","1915",1
"2821","1916",2
"2822","1917",2
"2823","1918",5
"2824","1919",3
"2825","1920",2
"2826","1921",1
"2827","1922",2
"2828","1923",7
"2829","1924",5
"2830","1925",15
"2831","1926",2
"2832","1927",9
"2833","1928",4
"2834","1929",2
"2835","1930",3
"2836","1931",1
"2837","1932",3
"2838","1933",4
"2839","1934",7
"2840","1935",1
"2841","1937",6
"2842","1938",9
"2843","1939",5
"2844","1940",5
"2845","1941",3
"2846","1942",5
"2847","1943",4
"2848","1944",6
"2849","1945",4
"2850","1946",3
"2851","1947",7
"2852","1948",4
"2853","1949",6
"2854","1950",5
"2855","1951",5
"2856","1952",3
"2857","1953",3
"2858","1954",9
"2859","1955",1
"2860","1956",6
"2861","1957",5
"2862","1958",9
"2863","1959",4
"2864","1960",4
"2865","1961",3
"2866","1962",2
"2867","1963",2
"2868","1964",2
"2869","1965",5
"2870","1966",5
"2871","1967",6
"2872","1968",4
"2873","1969",5
"2874","1970",5
"2875","1971",1
"2876","1972",4
"2877","1973",4
"2878","1974",5
"2879","1975",2
"2880","1976",2
"2881","1977",5
"2882","1978",5
"2883","1979",5
"2884","1980",3
"2885","1981",9
"2886","1982",3
"2887","1983",1
"2888","1984",4
"2889","1985",3
"2890","1986",3
"2891","1987",5
"2892","1988",9
"2893","1989",5
"2894","1990",5
"2895","1991",1
"2896","1992",4
"2897","1993",7
"2898","1994",3
"2899","1995",4
"2900","1996",9
"2901","1997",1
"2902","1998",5
"2903","2000",5
"2904","2001",1
"2905","2002",4
"2906","2003",2
"2907","2004",3
"2908","2005",3
"2909","2007",7
"2910","2008",4
"2911","2009",1
"2912","2010",4
"2913","2011",3
"2914","2012",3
"2915","2013",4
"2916","2014",3
"2917","2015",8
"2918","2016",3
"2919","2017",8
"2920","2018",2
"2921","2019",7
"2922","2020",5
"2923","2021",2
"2924","2022",5
"2925","2023",3
"2926","2024",3
"2927","2025",1
"2928","2026",4
"2929","2027",3
"2930","2030",5
"2931","2031",2
"2932","2032",6
"2933","2033",7
"2934","2034",2
"2935","2036",2
"2936","2037",8
"2937","2038",5
"2938","2039",4
"2939","2040",9
"2940","2041",3
"2941","2042",1
"2942","2043",4
"2943","2044",7
"2944","2045",2
"2945","2046",2
"2946","2047",8
"2947","2048",7
"2948","2050",2
"2949","2052",2
"2950","2053",2
"2951","2054",4
"2952","2055",2
"2953","2056",1
"2954","2057",1
"2955","2058",4
"2956","2059",5
"2957","2060",2
"2958","2061",7
"2959","2062",4
"2960","2063",6
"2961","2064",7
"2962","2065",3
"2963","2066",4
"2964","2067",5
"2965","2068",3
"2966","2069",3
"2967","2070",3
"2968","2071",4
"2969","2072",1
"2970","2073",2
"2971","2074",8
"2972","2076",4
"2973","2077",5
"2974","2079",6
"2975","2080",3
"2976","2081",5
"2977","2082",1
"2978","2083",5
"2979","2084",4
"2980","2085",8
"2981","2086",4
"2982","2087",9
"2983","2088",5
"2984","2089",4
"2985","2090",1
"2986","2091",2
"2987","2092",1
"2988","2093",4
"2989","2094",3
"2990","2095",4
"2991","2096",5
"2992","2097",1
"2993","2098",3
"2994","2099",3
"2995","2100",3
"2996","2101",1
"2997","2102",5
"2998","2103",3
"2999","2104",2
"3000","2105",4
"3001","2106",3
"3002","2107",1
"3003","2108",1
"3004","2109",3
"3005","2110",5
"3006","2111",2
"3007","2112",1
"3008","2113",2
"3009","2114",2
"3010","2115",2
"3011","2116",2
"3012","2117",1
"3013","2118",2
"3014","2119",1
"3015","2120",4
"3016","2121",3
"3017","2122",1
"3018","2123",6
"3019","2124",6
"3020","2125",3
"3021","2126",7
"3022","2127",2
"3023","2128",4
"3024","2129",4
"3025","2130",3
"3026","2131",2
"3027","2132",3
"3028","2133",5
"3029","2134",1
"3030","2135",5
"3031","2137",8
"3032","2138",3
"3033","2139",9
"3034","2140",6
"3035","2141",1
"3036","2142",5
"3037","2143",5
"3038","2144",12
"3039","2145",5
"3040","2146",5
"3041","2147",4
"3042","2148",1
"3043","2149",6
"3044","2150",2
"3045","2151",2
"3046","2152",14
"3047","2153",5
"3048","2154",1
"3049","2155",6
"3050","2156",4
"3051","2157",4
"3052","2158",3
"3053","2159",3
"3054","2160",3
"3055","2161",3
"3056","2162",1
"3057","2163",3
"3058","2164",1
"3059","2165",1
"3060","2166",6
"3061","2167",3
"3062","2168",1
"3063","2169",5
"3064","2170",3
"3065","2171",8
"3066","2172",2
"3067","2173",9
"3068","2174",1
"3069","2176",1
"3070","2177",1
"3071","2178",4
"3072","2179",4
"3073","2180",2
"3074","2182",1
"3075","2183",4
"3076","2184",3
"3077","2185",4
"3078","2186",1
"3079","2187",4
"3080","2188",2
"3081","2189",3
"3082","2190",6
"3083","2191",3
"3084","2192",3
"3085","2193",4
"3086","2194",3
"3087","2195",4
"3088","2196",5
"3089","2197",1
"3090","2198",6
"3091","2199",5
"3092","2200",2
"3093","2201",4
"3094","2202",2
"3095","2203",3
"3096","2204",5
"3097","2205",3
"3098","2206",8
"3099","2207",1
"3100","2208",1
"3101","2209",2
"3102","2211",3
"3103","2212",3
"3104","2213",3
"3105","2214",1
"3106","2215",3
"3107","2216",3
"3108","2217",1
"3109","2218",3
"3110","2219",2
"3111","2220",4
"3112","2221",1
"3113","2222",2
"3114","2223",7
"3115","2225",2
"3116","2226",8
"3117","2227",6
"3118","2228",5
"3119","2229",2
"3120","2230",1
"3121","2231",2
"3122","2232",3
"3123","2233",1
"3124","2234",1
"3125","2235",6
"3126","2236",3
"3127","2237",4
"3128","2238",1
"3129","2239",7
"3130","2240",7
"3131","2242",5
"3132","2243",2
"3133","2244",2
"3134","2245",3
"3135","2246",4
"3136","2247",1
"3137","2248",2
"3138","2249",5
"3139","2251",6
"3140","2252",3
"3141","2253",4
"3142","2254",5
"3143","2255",2
"3144","2256",2
"3145","2257",5
"3146","2258",2
"3147","2260",2
"3148","2261",6
"3149","2262",6
"3150","2263",3
"3151","2264",1
"3152","2265",3
"3153","2266",7
"3154","2267",1
"3155","2268",1
"3156","2269",8
"3157","2270",2
"3158","2271",2
"3159","2272",3
"3160","2273",6
"3161","2275",1
"3162","2276",2
"3163","2277",1
"3164","2278",8
"3165","2279",7
"3166","2280",2
"3167","2281",7
"3168","2282",2
"3169","2283",8
"3170","2284",4
"3171","2285",1
"3172","2287",4
"3173","2288",3
"3174","2289",5
"3175","2290",4
"3176","2291",4
"3177","2293",2
"3178","2294",5
"3179","2295",2
"3180","2296",3
"3181","2297",3
"3182","2298",4
"3183","2299",4
"3184","2300",1
"3185","2301",3
"3186","2302",3
"3187","2303",6
"3188","2304",2
"3189","2305",6
"3190","2306",3
"3191","2307",2
"3192","2308",6
"3193","2309",4
"3194","2310",2
"3195","2311",3
"3196","2312",2
"3197","2313",6
"3198","2315",2
"3199","2316",4
"3200","2317",6
"3201","2319",4
"3202","2320",4
"3203","2321",9
"3204","2322",3
"3205","2323",4
"3206","2324",1
"3207","2325",5
"3208","2326",10
"3209","2327",1
"3210","2328",2
"3211","2329",2
"3212","2330",2
"3213","2331",4
"3214","2332",2
"3215","2333",1
"3216","2335",1
"3217","2336",2
"3218","2337",4
"3219","2338",2
"3220","2339",1
"3221","2340",6
"3222","2341",1
"3223","2342",2
"3224","2343",4
"3225","2344",6
"3226","2345",4
"3227","2346",6
"3228","2347",4
"3229","2348",4
"3230","2349",2
"3231","2350",2
"3232","2351",7
"3233","2352",5
"3234","2353",5
"3235","2354",7
"3236","2355",4
"3237","2356",2
"3238","2357",4
"3239","2358",2
"3240","2359",2
"3241","2360",6
"3242","2361",3
"3243","2362",2
"3244","2363",4
"3245","2364",6
"3246","2365",3
"3247","2366",8
"3248","2367",5
"3249","2368",2
"3250","2369",3
"3251","2370",2
"3252","2371",2
"3253","2374",12
"3254","2376",5
"3255","2377",1
"3256","2378",6
"3257","2380",2
"3258","2381",3
"3259","2383",6
"3260","2384",3
"3261","2385",2
"3262","2386",1
"3263","2387",3
"3264","2388",3
"3265","2389",2
"3266","2390",4
"3267","2391",2
"3268","2392",1
"3269","2394",4
"3270","2395",2
"3271","2396",5
"3272","2397",3
"3273","2398",10
"3274","2399",4
"3275","2400",4
"3276","2401",2
"3277","2402",2
"3278","2403",5
"3279","2404",1
"3280","2405",2
"3281","2406",4
"3282","2407",1
"3283","2408",6
"3284","2409",4
"3285","2410",3
"3286","2411",3
"3287","2412",4
"3288","2413",1
"3289","2414",1
"3290","2415",2
"3291","2416",5
"3292","2417",1
"3293","2418",2
"3294","2419",4
"3295","2420",6
"3296","2421",3
"3297","2422",3
"3298","2423",4
"3299","2424",5
"3300","2426",1
"3301","2427",6
"3302","2428",4
"3303","2429",4
"3304","2430",6
"3305","2431",3
"3306","2432",2
"3307","2433",2
"3308","2434",1
"3309","2436",2
"3310","2437",2
"3311","2439",5
"3312","2440",4
"3313","2441",5
"3314","2442",5
